Measurement time,Year,Month,WaterYear,WindDirQuadraQ_level,WindDirQuadraQ_flags,WindDirQuadraUNESCO_Q_level,WindDirQuadraAvg,WindDirQuadraStd
2013-04-16 22:00:00,2013,Apr,2012-2013,1,,2,298.8,68.66
2013-04-16 23:00:00,2013,Apr,2012-2013,1,,2,301.7,27.97
2013-04-17 00:00:00,2013,Apr,2012-2013,1,,2,294.4,74.07
2013-04-17 01:00:00,2013,Apr,2012-2013,1,,2,288.4,36.9
2013-04-17 02:00:00,2013,Apr,2012-2013,1,,2,256.1,36.71
2013-04-17 03:00:00,2013,Apr,2012-2013,1,,2,285.1,47.48
2013-04-17 04:00:00,2013,Apr,2012-2013,1,,2,221.3,47.15
2013-04-17 05:00:00,2013,Apr,2012-2013,1,,2,239,48.41
2013-04-17 06:00:00,2013,Apr,2012-2013,1,,2,255.4,37.06
2013-04-17 07:00:00,2013,Apr,2012-2013,1,,2,261.2,55.16
2013-04-17 08:00:00,2013,Apr,2012-2013,1,,2,22.3,58.98
2013-04-17 09:00:00,2013,Apr,2012-2013,1,,2,110.3,26.09
2013-04-17 10:00:00,2013,Apr,2012-2013,1,,2,101,13.26
2013-04-17 11:00:00,2013,Apr,2012-2013,1,,2,87.7,16.7
2013-04-17 12:00:00,2013,Apr,2012-2013,1,,2,104,21.7
2013-04-17 13:00:00,2013,Apr,2012-2013,1,,2,129.2,13.79
2013-04-17 14:00:00,2013,Apr,2012-2013,1,,2,135.1,18.2
2013-04-17 15:00:00,2013,Apr,2012-2013,1,,2,142.5,46.13
2013-04-17 16:00:00,2013,Apr,2012-2013,1,,2,122,70.48
2013-04-17 17:00:00,2013,Apr,2012-2013,1,,2,10.89,63.03
2013-04-17 18:00:00,2013,Apr,2012-2013,1,,2,263.9,33.38
2013-04-17 19:00:00,2013,Apr,2012-2013,1,,2,283.8,25.96
2013-04-17 20:00:00,2013,Apr,2012-2013,1,,2,246.6,35.13
2013-04-17 21:00:00,2013,Apr,2012-2013,1,,2,330.4,47.15
2013-04-17 22:00:00,2013,Apr,2012-2013,1,,2,273.6,45.56
2013-04-17 23:00:00,2013,Apr,2012-2013,1,,2,133.5,24.42
2013-04-18 00:00:00,2013,Apr,2012-2013,1,,2,156.3,33.34
2013-04-18 01:00:00,2013,Apr,2012-2013,1,,2,195.3,35.84
2013-04-18 02:00:00,2013,Apr,2012-2013,1,,2,192.4,44.17
2013-04-18 03:00:00,2013,Apr,2012-2013,1,,2,222.3,34.9
2013-04-18 04:00:00,2013,Apr,2012-2013,1,,2,184.6,73.79
2013-04-18 05:00:00,2013,Apr,2012-2013,1,,2,118.8,66.59
2013-04-18 06:00:00,2013,Apr,2012-2013,1,,2,210.2,27.82
2013-04-18 07:00:00,2013,Apr,2012-2013,1,,2,214,23.85
2013-04-18 08:00:00,2013,Apr,2012-2013,1,,2,168.9,38.7
2013-04-18 09:00:00,2013,Apr,2012-2013,1,,2,148.5,32
2013-04-18 10:00:00,2013,Apr,2012-2013,1,,2,158.1,35.55
2013-04-18 11:00:00,2013,Apr,2012-2013,1,,2,161,37.41
2013-04-18 12:00:00,2013,Apr,2012-2013,1,,2,147.1,31.89
2013-04-18 13:00:00,2013,Apr,2012-2013,1,,2,148.5,33.73
2013-04-18 14:00:00,2013,Apr,2012-2013,1,,2,137.6,15.89
2013-04-18 15:00:00,2013,Apr,2012-2013,1,,2,141.8,26.43
2013-04-18 16:00:00,2013,Apr,2012-2013,1,,2,146.5,30.27
2013-04-18 17:00:00,2013,Apr,2012-2013,1,,2,113.2,28.84
2013-04-18 18:00:00,2013,Apr,2012-2013,1,,2,90.5,35.7
2013-04-18 19:00:00,2013,Apr,2012-2013,1,,2,110.1,28.67
2013-04-18 20:00:00,2013,Apr,2012-2013,1,,2,96.1,28.19
2013-04-18 21:00:00,2013,Apr,2012-2013,1,,2,59.3,19.75
2013-04-18 22:00:00,2013,Apr,2012-2013,1,,2,39.91,10.86
2013-04-18 23:00:00,2013,Apr,2012-2013,1,,2,26.56,28.73
2013-04-19 00:00:00,2013,Apr,2012-2013,1,,2,28.56,29.22
2013-04-19 01:00:00,2013,Apr,2012-2013,1,,2,18.5,24.52
2013-04-19 02:00:00,2013,Apr,2012-2013,1,,2,296.7,33.95
2013-04-19 03:00:00,2013,Apr,2012-2013,1,,2,222.5,73.96
2013-04-19 04:00:00,2013,Apr,2012-2013,1,,2,296.5,61.92
2013-04-19 05:00:00,2013,Apr,2012-2013,1,,2,235.7,29.05
2013-04-19 06:00:00,2013,Apr,2012-2013,1,,2,217.9,31.8
2013-04-19 07:00:00,2013,Apr,2012-2013,1,,2,251,19.31
2013-04-19 08:00:00,2013,Apr,2012-2013,1,,2,13.01,48.83
2013-04-19 09:00:00,2013,Apr,2012-2013,1,,2,130.4,13.28
2013-04-19 10:00:00,2013,Apr,2012-2013,1,,2,127.1,12.32
2013-04-19 11:00:00,2013,Apr,2012-2013,1,,2,110.7,20.25
2013-04-19 12:00:00,2013,Apr,2012-2013,1,,2,119.2,13.1
2013-04-19 13:00:00,2013,Apr,2012-2013,1,,2,121.4,10.56
2013-04-19 14:00:00,2013,Apr,2012-2013,1,,2,108.9,19.58
2013-04-19 15:00:00,2013,Apr,2012-2013,1,,2,94,22.58
2013-04-19 16:00:00,2013,Apr,2012-2013,1,,2,243,53.54
2013-04-19 17:00:00,2013,Apr,2012-2013,1,,2,277.9,42.74
2013-04-19 18:00:00,2013,Apr,2012-2013,1,,2,307.5,33.21
2013-04-19 19:00:00,2013,Apr,2012-2013,1,,2,261.5,46.3
2013-04-19 20:00:00,2013,Apr,2012-2013,1,,2,182.3,33.65
2013-04-19 21:00:00,2013,Apr,2012-2013,1,,2,344.7,73.67
2013-04-19 22:00:00,2013,Apr,2012-2013,1,,2,237,48.42
2013-04-19 23:00:00,2013,Apr,2012-2013,1,,2,226.8,36.96
2013-04-20 00:00:00,2013,Apr,2012-2013,1,,2,229.1,26.5
2013-04-20 01:00:00,2013,Apr,2012-2013,1,,2,254.8,36.13
2013-04-20 02:00:00,2013,Apr,2012-2013,1,,2,267.5,38.88
2013-04-20 03:00:00,2013,Apr,2012-2013,1,,2,245.1,30.92
2013-04-20 04:00:00,2013,Apr,2012-2013,1,,2,237.7,35.83
2013-04-20 05:00:00,2013,Apr,2012-2013,1,,2,238.7,32.28
2013-04-20 06:00:00,2013,Apr,2012-2013,1,,2,222.7,40.11
2013-04-20 07:00:00,2013,Apr,2012-2013,1,,2,257.6,40
2013-04-20 08:00:00,2013,Apr,2012-2013,1,,2,293.1,60.64
2013-04-20 09:00:00,2013,Apr,2012-2013,1,,2,148.9,45.84
2013-04-20 10:00:00,2013,Apr,2012-2013,1,,2,95.2,33.8
2013-04-20 11:00:00,2013,Apr,2012-2013,1,,2,60.25,34.22
2013-04-20 12:00:00,2013,Apr,2012-2013,1,,2,20.38,13.07
2013-04-20 13:00:00,2013,Apr,2012-2013,1,,2,12.37,14.8
2013-04-20 14:00:00,2013,Apr,2012-2013,1,,2,348.5,27.42
2013-04-20 15:00:00,2013,Apr,2012-2013,1,,2,348.3,21.26
2013-04-20 16:00:00,2013,Apr,2012-2013,1,,2,338.2,14.72
2013-04-20 17:00:00,2013,Apr,2012-2013,1,,2,341,16.3
2013-04-20 18:00:00,2013,Apr,2012-2013,1,,2,317.3,15.14
2013-04-20 19:00:00,2013,Apr,2012-2013,1,,2,313.9,15.36
2013-04-20 20:00:00,2013,Apr,2012-2013,1,,2,308.3,19.03
2013-04-20 21:00:00,2013,Apr,2012-2013,1,,2,334.7,25.05
2013-04-20 22:00:00,2013,Apr,2012-2013,1,,2,320.5,46.36
2013-04-20 23:00:00,2013,Apr,2012-2013,1,,2,213.5,65.08
2013-04-21 00:00:00,2013,Apr,2012-2013,1,,2,263.3,60.56
2013-04-21 01:00:00,2013,Apr,2012-2013,1,,2,224.2,63.85
2013-04-21 02:00:00,2013,Apr,2012-2013,1,,2,311.6,65.64
2013-04-21 03:00:00,2013,Apr,2012-2013,1,,2,218.4,41.14
2013-04-21 04:00:00,2013,Apr,2012-2013,1,,2,240.9,39.04
2013-04-21 05:00:00,2013,Apr,2012-2013,1,,2,252.6,51.21
2013-04-21 06:00:00,2013,Apr,2012-2013,1,,2,283,47.66
2013-04-21 07:00:00,2013,Apr,2012-2013,1,,2,343.5,63.68
2013-04-21 08:00:00,2013,Apr,2012-2013,1,,2,36.78,73.64
2013-04-21 09:00:00,2013,Apr,2012-2013,1,,2,328.9,17.82
2013-04-21 10:00:00,2013,Apr,2012-2013,1,,2,331.2,29.66
2013-04-21 11:00:00,2013,Apr,2012-2013,1,,2,333.5,34.02
2013-04-21 12:00:00,2013,Apr,2012-2013,1,,2,330.2,31.1
2013-04-21 13:00:00,2013,Apr,2012-2013,1,,2,331.3,24.73
2013-04-21 14:00:00,2013,Apr,2012-2013,1,,2,314.2,20.55
2013-04-21 15:00:00,2013,Apr,2012-2013,1,,2,326.3,34.24
2013-04-21 16:00:00,2013,Apr,2012-2013,1,,2,48.84,42.45
2013-04-21 17:00:00,2013,Apr,2012-2013,1,,2,17.81,32.43
2013-04-21 18:00:00,2013,Apr,2012-2013,1,,2,336.6,25.02
2013-04-21 19:00:00,2013,Apr,2012-2013,1,,2,307.3,22.75
2013-04-21 20:00:00,2013,Apr,2012-2013,1,,2,280.2,25.8
2013-04-21 21:00:00,2013,Apr,2012-2013,1,,2,196.7,48.88
2013-04-21 22:00:00,2013,Apr,2012-2013,1,,2,264.4,44
2013-04-21 23:00:00,2013,Apr,2012-2013,1,,2,304.6,19.56
2013-04-22 00:00:00,2013,Apr,2012-2013,1,,2,280.6,37.84
2013-04-22 01:00:00,2013,Apr,2012-2013,1,,2,256.2,34.42
2013-04-22 02:00:00,2013,Apr,2012-2013,1,,2,293.7,29.68
2013-04-22 03:00:00,2013,Apr,2012-2013,1,,2,295.2,17.66
2013-04-22 04:00:00,2013,Apr,2012-2013,1,,2,260.6,27.29
2013-04-22 05:00:00,2013,Apr,2012-2013,1,,2,291.2,16.37
2013-04-22 06:00:00,2013,Apr,2012-2013,1,,2,294.7,20.88
2013-04-22 07:00:00,2013,Apr,2012-2013,1,,2,318.6,7.873
2013-04-22 08:00:00,2013,Apr,2012-2013,1,,2,338.3,10.5
2013-04-22 09:00:00,2013,Apr,2012-2013,1,,2,89.1,23.5
2013-04-22 10:00:00,2013,Apr,2012-2013,1,,2,98.4,12.95
2013-04-22 11:00:00,2013,Apr,2012-2013,1,,2,119.1,15.33
2013-04-22 12:00:00,2013,Apr,2012-2013,1,,2,120,13.4
2013-04-22 13:00:00,2013,Apr,2012-2013,1,,2,119.8,12.32
2013-04-22 14:00:00,2013,Apr,2012-2013,1,,2,123.8,8.53
2013-04-22 15:00:00,2013,Apr,2012-2013,1,,2,127.6,10.27
2013-04-22 16:00:00,2013,Apr,2012-2013,1,,2,134.1,6.105
2013-04-22 17:00:00,2013,Apr,2012-2013,1,,2,119.7,51.87
2013-04-22 18:00:00,2013,Apr,2012-2013,1,,2,312.6,16.89
2013-04-22 19:00:00,2013,Apr,2012-2013,1,,2,283.2,34.55
2013-04-22 20:00:00,2013,Apr,2012-2013,1,,2,253.4,31.87
2013-04-22 21:00:00,2013,Apr,2012-2013,1,,2,292.9,33.04
2013-04-22 22:00:00,2013,Apr,2012-2013,1,,2,284.7,35.03
2013-04-22 23:00:00,2013,Apr,2012-2013,1,,2,232.4,53.4
2013-04-23 00:00:00,2013,Apr,2012-2013,1,,2,201.6,45.99
2013-04-23 01:00:00,2013,Apr,2012-2013,1,,2,210.1,34.93
2013-04-23 02:00:00,2013,Apr,2012-2013,1,,2,208.4,42.88
2013-04-23 03:00:00,2013,Apr,2012-2013,1,,2,263.5,47.58
2013-04-23 04:00:00,2013,Apr,2012-2013,1,,2,216.1,69.37
2013-04-23 05:00:00,2013,Apr,2012-2013,1,,2,181.4,47.75
2013-04-23 06:00:00,2013,Apr,2012-2013,1,,2,227.6,50.95
2013-04-23 07:00:00,2013,Apr,2012-2013,1,,2,131.7,59.97
2013-04-23 08:00:00,2013,Apr,2012-2013,1,,2,354.3,23.75
2013-04-23 09:00:00,2013,Apr,2012-2013,1,,2,353,31.17
2013-04-23 10:00:00,2013,Apr,2012-2013,1,,2,344.6,15.77
2013-04-23 11:00:00,2013,Apr,2012-2013,1,,2,349.2,14.8
2013-04-23 12:00:00,2013,Apr,2012-2013,1,,2,336.1,19.31
2013-04-23 13:00:00,2013,Apr,2012-2013,1,,2,353.3,29.37
2013-04-23 14:00:00,2013,Apr,2012-2013,1,,2,355,24.51
2013-04-23 15:00:00,2013,Apr,2012-2013,1,,2,323.8,21.25
2013-04-23 16:00:00,2013,Apr,2012-2013,1,,2,317.6,22.79
2013-04-23 17:00:00,2013,Apr,2012-2013,1,,2,328.3,22.13
2013-04-23 18:00:00,2013,Apr,2012-2013,1,,2,311.5,12.97
2013-04-23 19:00:00,2013,Apr,2012-2013,1,,2,294.5,24.7
2013-04-23 20:00:00,2013,Apr,2012-2013,1,,2,265.7,34.16
2013-04-23 21:00:00,2013,Apr,2012-2013,1,,2,307.5,73.88
2013-04-23 22:00:00,2013,Apr,2012-2013,1,,2,191.9,50.76
2013-04-23 23:00:00,2013,Apr,2012-2013,1,,2,258.4,47.4
2013-04-24 00:00:00,2013,Apr,2012-2013,1,,2,257,35.41
2013-04-24 01:00:00,2013,Apr,2012-2013,1,,2,273.2,25.6
2013-04-24 02:00:00,2013,Apr,2012-2013,1,,2,272.2,37.52
2013-04-24 03:00:00,2013,Apr,2012-2013,1,,2,280.6,29.96
2013-04-24 04:00:00,2013,Apr,2012-2013,1,,2,282.5,19.82
2013-04-24 05:00:00,2013,Apr,2012-2013,1,,2,295.6,13.3
2013-04-24 06:00:00,2013,Apr,2012-2013,1,,2,294.6,22.83
2013-04-24 07:00:00,2013,Apr,2012-2013,1,,2,315,8.22
2013-04-24 08:00:00,2013,Apr,2012-2013,1,,2,324.5,11.7
2013-04-24 09:00:00,2013,Apr,2012-2013,1,,2,85.2,45.95
2013-04-24 10:00:00,2013,Apr,2012-2013,1,,2,130.4,4.639
2013-04-24 11:00:00,2013,Apr,2012-2013,1,,2,129.6,9.34
2013-04-24 12:00:00,2013,Apr,2012-2013,1,,2,128.5,6.712
2013-04-24 13:00:00,2013,Apr,2012-2013,1,,2,125,14.6
2013-04-24 14:00:00,2013,Apr,2012-2013,1,,2,119.4,45.46
2013-04-24 15:00:00,2013,Apr,2012-2013,1,,2,350.2,22.04
2013-04-24 16:00:00,2013,Apr,2012-2013,1,,2,341.6,16.96
2013-04-24 17:00:00,2013,Apr,2012-2013,1,,2,327.8,14.9
2013-04-24 18:00:00,2013,Apr,2012-2013,1,,2,317.8,17.4
2013-04-24 19:00:00,2013,Apr,2012-2013,1,,2,343.9,23.56
2013-04-24 20:00:00,2013,Apr,2012-2013,1,,2,340.4,17.3
2013-04-24 21:00:00,2013,Apr,2012-2013,1,,2,354.2,17.2
2013-04-24 22:00:00,2013,Apr,2012-2013,1,,2,27.5,22.31
2013-04-24 23:00:00,2013,Apr,2012-2013,1,,2,7.903,10.6
2013-04-25 00:00:00,2013,Apr,2012-2013,1,,2,8.07,24.47
2013-04-25 01:00:00,2013,Apr,2012-2013,1,,2,24.51,21.53
2013-04-25 02:00:00,2013,Apr,2012-2013,1,,2,358.1,50.39
2013-04-25 03:00:00,2013,Apr,2012-2013,1,,2,355.7,41.96
2013-04-25 04:00:00,2013,Apr,2012-2013,1,,2,13.32,62.78
2013-04-25 05:00:00,2013,Apr,2012-2013,1,,2,191.9,60.52
2013-04-25 06:00:00,2013,Apr,2012-2013,1,,2,272.3,79.12
2013-04-25 07:00:00,2013,Apr,2012-2013,1,,2,176.7,61.31
2013-04-25 08:00:00,2013,Apr,2012-2013,1,,2,359.8,65.96
2013-04-25 09:00:00,2013,Apr,2012-2013,1,,2,51.64,64.6
2013-04-25 10:00:00,2013,Apr,2012-2013,1,,2,351.6,19
2013-04-25 11:00:00,2013,Apr,2012-2013,1,,2,355.2,43.15
2013-04-25 12:00:00,2013,Apr,2012-2013,1,,2,123.5,22.32
2013-04-25 13:00:00,2013,Apr,2012-2013,1,,2,129.3,7.971
2013-04-25 14:00:00,2013,Apr,2012-2013,1,,2,125.2,10.55
2013-04-25 15:00:00,2013,Apr,2012-2013,1,,2,130.8,6.095
2013-04-25 16:00:00,2013,Apr,2012-2013,1,,2,129.9,14.11
2013-04-25 17:00:00,2013,Apr,2012-2013,1,,2,137.2,21.91
2013-04-25 18:00:00,2013,Apr,2012-2013,1,,2,3.823,49.06
2013-04-25 19:00:00,2013,Apr,2012-2013,1,,2,276.6,60.25
2013-04-25 20:00:00,2013,Apr,2012-2013,1,,2,250.9,51.14
2013-04-25 21:00:00,2013,Apr,2012-2013,1,,2,241.2,23.59
2013-04-25 22:00:00,2013,Apr,2012-2013,1,,2,231.4,26.36
2013-04-25 23:00:00,2013,Apr,2012-2013,1,,2,268.1,33.66
2013-04-26 00:00:00,2013,Apr,2012-2013,1,,2,307.3,26.12
2013-04-26 01:00:00,2013,Apr,2012-2013,1,,2,309.5,13.61
2013-04-26 02:00:00,2013,Apr,2012-2013,1,,2,302.2,17.99
2013-04-26 03:00:00,2013,Apr,2012-2013,1,,2,262.9,31.12
2013-04-26 04:00:00,2013,Apr,2012-2013,1,,2,234.5,44.99
2013-04-26 05:00:00,2013,Apr,2012-2013,1,,2,265.4,48.68
2013-04-26 06:00:00,2013,Apr,2012-2013,1,,2,256.5,49.36
2013-04-26 07:00:00,2013,Apr,2012-2013,1,,2,269,26.38
2013-04-26 08:00:00,2013,Apr,2012-2013,1,,2,320,42.64
2013-04-26 09:00:00,2013,Apr,2012-2013,1,,2,60.08,38.99
2013-04-26 10:00:00,2013,Apr,2012-2013,1,,2,105.8,20.84
2013-04-26 11:00:00,2013,Apr,2012-2013,1,,2,89.7,23.7
2013-04-26 12:00:00,2013,Apr,2012-2013,1,,2,102.4,22.38
2013-04-26 13:00:00,2013,Apr,2012-2013,1,,2,139.3,27.2
2013-04-26 14:00:00,2013,Apr,2012-2013,1,,2,135.5,26.6
2013-04-26 15:00:00,2013,Apr,2012-2013,1,,2,141,27.67
2013-04-26 16:00:00,2013,Apr,2012-2013,1,,2,98.4,37.74
2013-04-26 17:00:00,2013,Apr,2012-2013,1,,2,45.81,61.16
2013-04-26 18:00:00,2013,Apr,2012-2013,1,,2,339.6,54.83
2013-04-26 19:00:00,2013,Apr,2012-2013,1,,2,254.7,55.3
2013-04-26 20:00:00,2013,Apr,2012-2013,1,,2,229.7,50.48
2013-04-26 21:00:00,2013,Apr,2012-2013,1,,2,236.4,41.85
2013-04-26 22:00:00,2013,Apr,2012-2013,1,,2,176.7,61.05
2013-04-26 23:00:00,2013,Apr,2012-2013,1,,2,235.5,44.65
2013-04-27 00:00:00,2013,Apr,2012-2013,1,,2,86.6,44.13
2013-04-27 01:00:00,2013,Apr,2012-2013,1,,2,149.2,39.86
2013-04-27 02:00:00,2013,Apr,2012-2013,1,,2,137.3,19.19
2013-04-27 03:00:00,2013,Apr,2012-2013,1,,2,139.7,25.7
2013-04-27 04:00:00,2013,Apr,2012-2013,1,,2,138.9,17.97
2013-04-27 05:00:00,2013,Apr,2012-2013,1,,2,138.4,43.87
2013-04-27 06:00:00,2013,Apr,2012-2013,1,,2,165.5,47.53
2013-04-27 07:00:00,2013,Apr,2012-2013,1,,2,194.5,65.6
2013-04-27 08:00:00,2013,Apr,2012-2013,1,,2,260.1,37.11
2013-04-27 09:00:00,2013,Apr,2012-2013,1,,2,246,22.69
2013-04-27 10:00:00,2013,Apr,2012-2013,1,,2,133.6,48.35
2013-04-27 11:00:00,2013,Apr,2012-2013,1,,2,134.6,10.36
2013-04-27 12:00:00,2013,Apr,2012-2013,1,,2,138.3,18.83
2013-04-27 13:00:00,2013,Apr,2012-2013,1,,2,142,28.87
2013-04-27 14:00:00,2013,Apr,2012-2013,1,,2,136.4,25.28
2013-04-27 15:00:00,2013,Apr,2012-2013,1,,2,151.1,39.72
2013-04-27 16:00:00,2013,Apr,2012-2013,1,,2,161.4,49.45
2013-04-27 17:00:00,2013,Apr,2012-2013,1,,2,333.9,52.97
2013-04-27 18:00:00,2013,Apr,2012-2013,1,,2,348.4,16.47
2013-04-27 19:00:00,2013,Apr,2012-2013,1,,2,339.6,15.06
2013-04-27 20:00:00,2013,Apr,2012-2013,1,,2,284.8,42.96
2013-04-27 21:00:00,2013,Apr,2012-2013,1,,2,253.4,62.79
2013-04-27 22:00:00,2013,Apr,2012-2013,1,,2,254.7,30.69
2013-04-27 23:00:00,2013,Apr,2012-2013,1,,2,257.8,31.85
2013-04-28 00:00:00,2013,Apr,2012-2013,1,,2,262,26.5
2013-04-28 01:00:00,2013,Apr,2012-2013,1,,2,288.7,19.92
2013-04-28 02:00:00,2013,Apr,2012-2013,1,,2,267.3,27.76
2013-04-28 03:00:00,2013,Apr,2012-2013,1,,2,276.6,31
2013-04-28 04:00:00,2013,Apr,2012-2013,1,,2,281.9,33.7
2013-04-28 05:00:00,2013,Apr,2012-2013,1,,2,293.1,32.11
2013-04-28 06:00:00,2013,Apr,2012-2013,1,,2,290.8,35.8
2013-04-28 07:00:00,2013,Apr,2012-2013,1,,2,320.6,18.28
2013-04-28 08:00:00,2013,Apr,2012-2013,1,,2,352.2,48.67
2013-04-28 09:00:00,2013,Apr,2012-2013,1,,2,89.6,23
2013-04-28 10:00:00,2013,Apr,2012-2013,1,,2,115.5,23.52
2013-04-28 11:00:00,2013,Apr,2012-2013,1,,2,136.8,20.26
2013-04-28 12:00:00,2013,Apr,2012-2013,1,,2,135.9,24.59
2013-04-28 13:00:00,2013,Apr,2012-2013,1,,2,145.8,32.86
2013-04-28 14:00:00,2013,Apr,2012-2013,1,,2,145.5,35.79
2013-04-28 15:00:00,2013,Apr,2012-2013,1,,2,135.7,12.78
2013-04-28 16:00:00,2013,Apr,2012-2013,1,,2,141,37.8
2013-04-28 17:00:00,2013,Apr,2012-2013,1,,2,215.8,41.51
2013-04-28 18:00:00,2013,Apr,2012-2013,1,,2,280.4,32.22
2013-04-28 19:00:00,2013,Apr,2012-2013,1,,2,310.7,15.24
2013-04-28 20:00:00,2013,Apr,2012-2013,1,,2,296.9,28
2013-04-28 21:00:00,2013,Apr,2012-2013,1,,2,308.6,50.92
2013-04-28 22:00:00,2013,Apr,2012-2013,1,,2,257.2,22.57
2013-04-28 23:00:00,2013,Apr,2012-2013,1,,2,257.4,39.33
2013-04-29 00:00:00,2013,Apr,2012-2013,1,,2,314.8,39.2
2013-04-29 01:00:00,2013,Apr,2012-2013,1,,2,306,22.16
2013-04-29 02:00:00,2013,Apr,2012-2013,1,,2,308.6,24.42
2013-04-29 03:00:00,2013,Apr,2012-2013,1,,2,265.7,56.71
2013-04-29 04:00:00,2013,Apr,2012-2013,1,,2,186.2,67.71
2013-04-29 05:00:00,2013,Apr,2012-2013,1,,2,228.4,41.99
2013-04-29 06:00:00,2013,Apr,2012-2013,1,,2,277.4,48.33
2013-04-29 07:00:00,2013,Apr,2012-2013,1,,2,309.2,33.21
2013-04-29 08:00:00,2013,Apr,2012-2013,1,,2,320.8,23.31
2013-04-29 09:00:00,2013,Apr,2012-2013,1,,2,326.9,18.09
2013-04-29 10:00:00,2013,Apr,2012-2013,1,,2,339.1,20.65
2013-04-29 11:00:00,2013,Apr,2012-2013,1,,2,338.2,31.29
2013-04-29 12:00:00,2013,Apr,2012-2013,1,,2,325.9,20.02
2013-04-29 13:00:00,2013,Apr,2012-2013,1,,2,320.5,18.89
2013-04-29 14:00:00,2013,Apr,2012-2013,1,,2,332.2,17.63
2013-04-29 15:00:00,2013,Apr,2012-2013,1,,2,328.8,15.88
2013-04-29 16:00:00,2013,Apr,2012-2013,1,,2,321.3,16.71
2013-04-29 17:00:00,2013,Apr,2012-2013,1,,2,325.3,19.08
2013-04-29 18:00:00,2013,Apr,2012-2013,1,,2,321.9,13.64
2013-04-29 19:00:00,2013,Apr,2012-2013,1,,2,314.4,16.08
2013-04-29 20:00:00,2013,Apr,2012-2013,1,,2,303.9,25.03
2013-04-29 21:00:00,2013,Apr,2012-2013,1,,2,311.3,16.91
2013-04-29 22:00:00,2013,Apr,2012-2013,1,,2,307.9,22.64
2013-04-29 23:00:00,2013,Apr,2012-2013,1,,2,298.2,28.24
2013-04-30 00:00:00,2013,Apr,2012-2013,1,,2,312.1,16.41
2013-04-30 01:00:00,2013,Apr,2012-2013,1,,2,279.4,47.06
2013-04-30 02:00:00,2013,Apr,2012-2013,1,,2,237.9,46.08
2013-04-30 03:00:00,2013,Apr,2012-2013,1,,2,283,36.11
2013-04-30 04:00:00,2013,Apr,2012-2013,1,,2,315.6,21.93
2013-04-30 05:00:00,2013,Apr,2012-2013,1,,2,316,31.25
2013-04-30 06:00:00,2013,Apr,2012-2013,1,,2,312,18.97
2013-04-30 07:00:00,2013,Apr,2012-2013,1,,2,322.8,19.44
2013-04-30 08:00:00,2013,Apr,2012-2013,1,,2,330.9,16.51
2013-04-30 09:00:00,2013,Apr,2012-2013,1,,2,329.2,19.87
2013-04-30 10:00:00,2013,Apr,2012-2013,1,,2,355.1,21.74
2013-04-30 11:00:00,2013,Apr,2012-2013,1,,2,359.7,22.07
2013-04-30 12:00:00,2013,Apr,2012-2013,1,,2,15.04,22.3
2013-04-30 13:00:00,2013,Apr,2012-2013,1,,2,10.98,25.52
2013-04-30 14:00:00,2013,Apr,2012-2013,1,,2,0.042,26.48
2013-04-30 15:00:00,2013,Apr,2012-2013,1,,2,354.7,25.97
2013-04-30 16:00:00,2013,Apr,2012-2013,1,,2,355.8,23.56
2013-04-30 17:00:00,2013,Apr,2012-2013,1,,2,342.3,21.77
2013-04-30 18:00:00,2013,Apr,2012-2013,1,,2,324.7,15.14
2013-04-30 19:00:00,2013,Apr,2012-2013,1,,2,320,13.21
2013-04-30 20:00:00,2013,Apr,2012-2013,1,,2,245.8,43.95
2013-04-30 21:00:00,2013,Apr,2012-2013,1,,2,222,30.78
2013-04-30 22:00:00,2013,Apr,2012-2013,1,,2,222.6,47.54
2013-04-30 23:00:00,2013,Apr,2012-2013,1,,2,230.6,35.87
2013-05-01 00:00:00,2013,Apr,2012-2013,1,,2,263.5,42
2013-05-01 01:00:00,2013,May,2012-2013,1,,2,36.6,55.59
2013-05-01 02:00:00,2013,May,2012-2013,1,,2,232.2,30.45
2013-05-01 03:00:00,2013,May,2012-2013,1,,2,258.6,36.95
2013-05-01 04:00:00,2013,May,2012-2013,1,,2,260.5,42.46
2013-05-01 05:00:00,2013,May,2012-2013,1,,2,291.8,24.97
2013-05-01 06:00:00,2013,May,2012-2013,1,,2,298.7,26.79
2013-05-01 07:00:00,2013,May,2012-2013,1,,2,324.2,22.11
2013-05-01 08:00:00,2013,May,2012-2013,1,,2,102.6,23.62
2013-05-01 09:00:00,2013,May,2012-2013,1,,2,115,15.02
2013-05-01 10:00:00,2013,May,2012-2013,1,,2,78.38,16.01
2013-05-01 11:00:00,2013,May,2012-2013,1,,2,96.7,13.58
2013-05-01 12:00:00,2013,May,2012-2013,1,,2,120.3,13.9
2013-05-01 13:00:00,2013,May,2012-2013,1,,2,117,19.72
2013-05-01 14:00:00,2013,May,2012-2013,1,,2,122.1,13.4
2013-05-01 15:00:00,2013,May,2012-2013,1,,2,110.9,16.63
2013-05-01 16:00:00,2013,May,2012-2013,1,,2,102.6,25.6
2013-05-01 17:00:00,2013,May,2012-2013,1,,2,84.3,12.45
2013-05-01 18:00:00,2013,May,2012-2013,1,,2,135.4,34.06
2013-05-01 19:00:00,2013,May,2012-2013,1,,2,345.6,66.9
2013-05-01 20:00:00,2013,May,2012-2013,1,,2,227.9,7.944
